mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.0039294719696044925,0.0024463513312360827,0.002400374412536621,0.0006635939946762685,0.1,l1,liblinear,"{'C': 0.1, 'penalty': 'l1', 'solver': 'liblinear'}",0.5462962962962963,0.6055555555555556,0.6194414607948442,0.6730469965764083,0.7698412698412698,0.7520670582197638,0.6549346793147195,0.6900838227747049,0.6074749148485685,0.5697971613464571,0.6488539215568588,0.06988073886959772,8
0.0029001712799072267,0.0019727896677284897,0.003400897979736328,0.0017994966357150128,0.1,l2,liblinear,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear'}",0.5348728965270318,0.6319108655051552,0.6432575369842315,0.6788888888888889,0.7876068376068377,0.7702195247662225,0.6849403593743092,0.6969069317867993,0.597115402696553,0.6311516155758077,0.6656870859711838,0.0720847805492302,7
0.00345156192779541,0.0017400376995505258,0.002400803565979004,0.0009169332074583578,1,l1,liblinear,"{'C': 1, 'penalty': 'l1', 'solver': 'liblinear'}",0.5513947990543735,0.7164351851851851,0.5912519393722402,0.6670033670033669,0.7876068376068377,0.7790052506724633,0.6549346793147195,0.7324748490945674,0.6185667463902914,0.686716493463955,0.6785390147157999,0.07380576777374262,2
0.0030003786087036133,0.005675950215069172,0.00290069580078125,0.003048400412672465,1,l2,liblinear,"{'C': 1, 'penalty': 'l2', 'solver': 'liblinear'}",0.5513947990543735,0.7164351851851851,0.61471813994297,0.6670033670033669,0.7876068376068377,0.7790052506724633,0.6549346793147195,0.7324748490945674,0.6185667463902914,0.686716493463955,0.680885634772873,0.07132455246584492,1
0.006401777267456055,0.002728185361304526,0.002300882339477539,0.0017350133082620187,10,l1,liblinear,"{'C': 10, 'penalty': 'l1', 'solver': 'liblinear'}",0.5396373603204723,0.7164351851851851,0.6030092592592593,0.6496969696969698,0.7876068376068377,0.7790052506724633,0.6432997987927566,0.7324748490945674,0.6185667463902914,0.686716493463955,0.6756448750482758,0.0754892784833212,4
0.002000737190246582,0.0011831507036598424,0.0021514892578125,0.0008974028761030476,10,l2,liblinear,"{'C': 10, 'penalty': 'l2', 'solver': 'liblinear'}",0.5396373603204723,0.7164351851851851,0.6263925860199152,0.6496969696969698,0.7876068376068377,0.7790052506724633,0.6432997987927566,0.7324748490945674,0.6185667463902914,0.686716493463955,0.6779832077243413,0.07354011759289497,3
0.007301425933837891,0.00436071637558672,0.0037012577056884767,0.0024925738873513834,50,l1,liblinear,"{'C': 50, 'penalty': 'l1', 'solver': 'liblinear'}",0.5396373603204723,0.7164351851851851,0.6030092592592593,0.6496969696969698,0.7876068376068377,0.7790052506724633,0.6432997987927566,0.7324748490945674,0.6185667463902914,0.686716493463955,0.6756448750482758,0.0754892784833212,4
0.0021006107330322266,0.001044201822311586,0.002600550651550293,0.0012002990289018563,50,l2,liblinear,"{'C': 50, 'penalty': 'l2', 'solver': 'liblinear'}",0.5396373603204723,0.7164351851851851,0.6030092592592593,0.6496969696969698,0.7876068376068377,0.7790052506724633,0.6432997987927566,0.7324748490945674,0.6185667463902914,0.686716493463955,0.6756448750482758,0.0754892784833212,4
