train_loss,val_loss
0.7141209502111782,0.6186448931694031
0.6486094309525057,0.6383194327354431
0.6333227265964855,0.664992094039917
0.5850229236212644,0.6159341931343079
0.5396213998848741,0.6015581488609314
0.5290399606932293,0.6181537508964539
0.470308453860608,0.6349004507064819
0.43255877850407903,0.8096518516540527
0.44166348806836386,0.8430291414260864
0.3940999579023231,0.8380752205848694
