train_loss,val_loss
0.6978419368917291,0.631719172000885
0.6365994052453474,0.6370196342468262
0.592960839921778,0.6727156639099121
0.5834753906184976,0.7486720085144043
0.6267259134487673,0.6630271077156067
0.5611640716140921,0.6727451682090759
